,path,url,width,height,mime,size,filename
21,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/aliso/aliso_142D_09147_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/aliso/aliso_142D_09147_131313.jpg,738,1125,image/jpeg,318322,aliso_142D_09147_131313.jpg
22,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/almolonga/almolonga_026D_07514_131212.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/almolonga/almolonga_026D_07514_131212.jpg,754,1125,image/jpeg,314900,almolonga_026D_07514_131212.jpg
23,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/alngey/alngey_060D_03181_131009.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/alngey/alngey_060D_03181_131009.jpg,754,1125,image/jpeg,290497,alngey_060D_03181_131009.jpg
24,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/alutu/alutu_079D_08294_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/alutu/alutu_079D_08294_131313.jpg,740,1125,image/jpeg,266766,alutu_079D_08294_131313.jpg
25,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/amasing/amasing_017D_09055_091313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/amasing/amasing_017D_09055_091313.jpg,738,1125,image/jpeg,268025,amasing_017D_09055_091313.jpg
26,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/ambalatungan_group/ambalatungan-group_032D_07332_121313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/ambalatungan_group/ambalatungan-group_032D_07332_121313.jpg,754,1125,image/jpeg,315034,ambalatungan-group_032D_07332_121313.jpg
27,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/amorong/amorong_032D_07332_121313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/amorong/amorong_032D_07332_121313.jpg,754,1125,image/jpeg,288313,amorong_032D_07332_121313.jpg
28,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/amukta/amukta_015D_03736_040402.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/amukta/amukta_015D_03736_040402.jpg,754,1125,image/jpeg,100009,amukta_015D_03736_040402.jpg
29,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/anaun/anaun_060D_03364_131312.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/anaun/anaun_060D_03364_131312.jpg,754,1125,image/jpeg,294470,anaun_060D_03364_131312.jpg
30,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/aniakchak/aniakchak_102D_03323_081113.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/aniakchak/aniakchak_102D_03323_081113.jpg,754,1125,image/jpeg,292594,aniakchak_102D_03323_081113.jpg
31,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/antillanca_group/antillanca-group_083D_13027_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/antillanca_group/antillanca-group_083D_13027_131313.jpg,752,1125,image/jpeg,298617,antillanca-group_083D_13027_131313.jpg
32,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/antisana/antisana_142D_08947_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/antisana/antisana_142D_08947_131313.jpg,738,1125,image/jpeg,319090,antisana_142D_08947_131313.jpg
