,name,url,slug,id,api_endpoint
354,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
355,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
356,Mediterranean and W. Asia,https://comet.nerc.ac.uk/location/mediterranean-and-w-asia/,mediterranean-and-w-asia,48,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/48
357,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
358,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
359,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
360,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
361,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
362,Hawaii and Pacific Ocean,https://comet.nerc.ac.uk/location/hawaii-and-pacific-ocean/,hawaii-and-pacific-ocean,59,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/59
363,Mediterranean and W. Asia,https://comet.nerc.ac.uk/location/mediterranean-and-w-asia/,mediterranean-and-w-asia,48,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/48
364,Antarctica,https://comet.nerc.ac.uk/location/antarctica/,antarctica,47,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/47
365,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
366,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
367,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
368,Hawaii and Pacific Ocean,https://comet.nerc.ac.uk/location/hawaii-and-pacific-ocean/,hawaii-and-pacific-ocean,59,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/59
369,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
370,Iceland and Arctic Ocean,https://comet.nerc.ac.uk/location/iceland-and-arctic-ocean/,iceland-and-arctic-ocean,52,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/52
371,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
372,Mediterranean and W. Asia,https://comet.nerc.ac.uk/location/mediterranean-and-w-asia/,mediterranean-and-w-asia,48,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/48
373,Kuril Islands,https://comet.nerc.ac.uk/location/kuril-islands/,kuril-islands,51,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/51
374,Kuril Islands,https://comet.nerc.ac.uk/location/kuril-islands/,kuril-islands,51,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/51
375,Atlantic Ocean,https://comet.nerc.ac.uk/location/atlantic-ocean/,atlantic-ocean,46,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/46
376,Iceland and Arctic Ocean,https://comet.nerc.ac.uk/location/iceland-and-arctic-ocean/,iceland-and-arctic-ocean,52,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/52
377,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
378,Atlantic Ocean,https://comet.nerc.ac.uk/location/atlantic-ocean/,atlantic-ocean,46,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/46
379,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
380,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
381,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
382,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
383,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
384,Atlantic Ocean,https://comet.nerc.ac.uk/location/atlantic-ocean/,atlantic-ocean,46,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/46
385,Atlantic Ocean,https://comet.nerc.ac.uk/location/atlantic-ocean/,atlantic-ocean,46,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/46
386,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
387,Canada and Western USA,https://comet.nerc.ac.uk/location/canada-and-western-usa/,canada-and-western-usa,43,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/43
388,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
389,Iceland and Arctic Ocean,https://comet.nerc.ac.uk/location/iceland-and-arctic-ocean/,iceland-and-arctic-ocean,52,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/52
390,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
391,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
392,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
393,Atlantic Ocean,https://comet.nerc.ac.uk/location/atlantic-ocean/,atlantic-ocean,46,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/46
394,Atlantic Ocean,https://comet.nerc.ac.uk/location/atlantic-ocean/,atlantic-ocean,46,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/46
395,Kuril Islands,https://comet.nerc.ac.uk/location/kuril-islands/,kuril-islands,51,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/51
396,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
397,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
398,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
399,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
400,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
401,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
402,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
403,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
404,Canada and Western USA,https://comet.nerc.ac.uk/location/canada-and-western-usa/,canada-and-western-usa,43,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/43
405,Canada and Western USA,https://comet.nerc.ac.uk/location/canada-and-western-usa/,canada-and-western-usa,43,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/43
406,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
407,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
408,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
409,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
410,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
411,Iceland and Arctic Ocean,https://comet.nerc.ac.uk/location/iceland-and-arctic-ocean/,iceland-and-arctic-ocean,52,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/52
412,Mediterranean and W. Asia,https://comet.nerc.ac.uk/location/mediterranean-and-w-asia/,mediterranean-and-w-asia,48,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/48
413,New Zealand to Fiji,https://comet.nerc.ac.uk/location/new-zealand-to-fiji/,new-zealand-to-fiji,54,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/54
414,Canada and Western USA,https://comet.nerc.ac.uk/location/canada-and-western-usa/,canada-and-western-usa,43,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/43
415,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
416,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
417,Canada and Western USA,https://comet.nerc.ac.uk/location/canada-and-western-usa/,canada-and-western-usa,43,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/43
418,Mediterranean and W. Asia,https://comet.nerc.ac.uk/location/mediterranean-and-w-asia/,mediterranean-and-w-asia,48,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/48
419,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
420,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
421,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
422,Atlantic Ocean,https://comet.nerc.ac.uk/location/atlantic-ocean/,atlantic-ocean,46,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/46
423,Atlantic Ocean,https://comet.nerc.ac.uk/location/atlantic-ocean/,atlantic-ocean,46,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/46
424,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
425,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
426,Iceland and Arctic Ocean,https://comet.nerc.ac.uk/location/iceland-and-arctic-ocean/,iceland-and-arctic-ocean,52,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/52
427,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
428,Iceland and Arctic Ocean,https://comet.nerc.ac.uk/location/iceland-and-arctic-ocean/,iceland-and-arctic-ocean,52,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/52
429,Iceland and Arctic Ocean,https://comet.nerc.ac.uk/location/iceland-and-arctic-ocean/,iceland-and-arctic-ocean,52,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/52
430,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
431,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
432,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
433,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
434,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
435,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
436,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
437,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
438,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
439,Philippines and SE Asia,https://comet.nerc.ac.uk/location/philippines-and-se-asia/,philippines-and-se-asia,56,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/56
440,Hawaii and Pacific Ocean,https://comet.nerc.ac.uk/location/hawaii-and-pacific-ocean/,hawaii-and-pacific-ocean,59,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/59
441,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
442,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
443,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
444,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
445,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
446,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
447,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
448,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
449,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
450,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
451,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
452,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
453,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
454,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
455,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
456,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
457,Mediterranean and W. Asia,https://comet.nerc.ac.uk/location/mediterranean-and-w-asia/,mediterranean-and-w-asia,48,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/48
458,Philippines and SE Asia,https://comet.nerc.ac.uk/location/philippines-and-se-asia/,philippines-and-se-asia,56,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/56
459,New Zealand to Fiji,https://comet.nerc.ac.uk/location/new-zealand-to-fiji/,new-zealand-to-fiji,54,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/54
460,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
461,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
462,New Zealand to Fiji,https://comet.nerc.ac.uk/location/new-zealand-to-fiji/,new-zealand-to-fiji,54,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/54
463,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
464,Canada and Western USA,https://comet.nerc.ac.uk/location/canada-and-western-usa/,canada-and-western-usa,43,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/43
465,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
466,Iceland and Arctic Ocean,https://comet.nerc.ac.uk/location/iceland-and-arctic-ocean/,iceland-and-arctic-ocean,52,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/52
467,Iceland and Arctic Ocean,https://comet.nerc.ac.uk/location/iceland-and-arctic-ocean/,iceland-and-arctic-ocean,52,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/52
468,Canada and Western USA,https://comet.nerc.ac.uk/location/canada-and-western-usa/,canada-and-western-usa,43,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/43
469,Iceland and Arctic Ocean,https://comet.nerc.ac.uk/location/iceland-and-arctic-ocean/,iceland-and-arctic-ocean,52,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/52
470,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
471,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
472,Atlantic Ocean,https://comet.nerc.ac.uk/location/atlantic-ocean/,atlantic-ocean,46,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/46
473,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
474,Antarctica,https://comet.nerc.ac.uk/location/antarctica/,antarctica,47,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/47
475,Iceland and Arctic Ocean,https://comet.nerc.ac.uk/location/iceland-and-arctic-ocean/,iceland-and-arctic-ocean,52,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/52
476,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
477,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
478,Canada and Western USA,https://comet.nerc.ac.uk/location/canada-and-western-usa/,canada-and-western-usa,43,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/43
479,Canada and Western USA,https://comet.nerc.ac.uk/location/canada-and-western-usa/,canada-and-western-usa,43,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/43
480,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
481,Iceland and Arctic Ocean,https://comet.nerc.ac.uk/location/iceland-and-arctic-ocean/,iceland-and-arctic-ocean,52,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/52
482,Hawaii and Pacific Ocean,https://comet.nerc.ac.uk/location/hawaii-and-pacific-ocean/,hawaii-and-pacific-ocean,59,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/59
483,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
484,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
485,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
486,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
487,Antarctica,https://comet.nerc.ac.uk/location/antarctica/,antarctica,47,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/47
488,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
489,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
490,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
491,Iceland and Arctic Ocean,https://comet.nerc.ac.uk/location/iceland-and-arctic-ocean/,iceland-and-arctic-ocean,52,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/52
492,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
493,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
494,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
495,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
496,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
497,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
498,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
499,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
500,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
501,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
502,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
503,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
504,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
505,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
506,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
507,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
508,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
509,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
510,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
511,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
512,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
513,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
514,Canada and Western USA,https://comet.nerc.ac.uk/location/canada-and-western-usa/,canada-and-western-usa,43,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/43
515,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
516,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
517,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
518,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
519,Canada and Western USA,https://comet.nerc.ac.uk/location/canada-and-western-usa/,canada-and-western-usa,43,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/43
520,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
521,Philippines and SE Asia,https://comet.nerc.ac.uk/location/philippines-and-se-asia/,philippines-and-se-asia,56,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/56
